"","DATE","STATE","EVTYPE","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP","SHORTDATE","PROPDMG_TOTAL","CROPDMG_TOTAL","DAMAGES"
"278171",1996-02-25,"UT","SNOW",1,1,10,"K",0,"",1996-02-01,0.01,0,0.01
"278173",1996-03-05,"UT","SNOW",0,1,20,"K",0,"",1996-03-01,0.02,0,0.02
"278184",1996-05-16,"UT","FLOOD",0,8,40,"K",0,"",1996-05-01,0.04,0,0.04
"278191",1996-05-29,"UT","TORNADO",0,1,600,"K",0,"",1996-05-01,0.6,0,0.6
"278214",1996-07-16,"UT","WIND",0,1,100,"K",0,"",1996-07-01,0.1,0,0.1
"278232",1996-10-24,"UT","STORM",0,20,1,"M",0,"",1996-10-01,1,0,1
"278237",1996-11-21,"UT","FLOOD",0,2,5,"M",0,"",1996-11-01,5,0,5
"278241",1996-11-28,"UT","SNOW",0,8,100,"K",0,"",1996-11-01,0.1,0,0.1
"278242",1996-12-01,"UT","STORM",0,30,1,"M",0,"",1996-12-01,1,0,1
"278243",1996-12-03,"UT","SNOW",0,25,0.2,"K",0,"",1996-12-01,2e-04,0,2e-04
"278245",1996-12-05,"UT","SNOW",1,20,300,"K",0,"",1996-12-01,0.3,0,0.3
"278248",1996-12-16,"UT","WIND",0,6,100,"K",0,"",1996-12-01,0.1,0,0.1
"278249",1996-12-20,"UT","SNOW",0,3,50,"K",0,"",1996-12-01,0.05,0,0.05
"278271",1996-01-27,"VT","WIND",0,1,220,"K",0,"",1996-01-01,0.22,0,0.22
"278313",1996-06-12,"VT","STORM",1,1,0,"",0,"",1996-06-01,0,0,0
"278327",1996-07-03,"VT","FLOOD",0,1,15,"K",0,"",1996-07-01,0.015,0,0.015
"278406",1996-01-06,"VA","STORM",1,1,350,"K",0,"",1996-01-01,0.35,0,0.35
"278418",1996-01-12,"VA","SNOW",0,1,350,"K",0,"",1996-01-01,0.35,0,0.35
"278700",1996-05-04,"VA","WIND",0,1,75,"K",0,"",1996-05-01,0.075,0,0.075
"278706",1996-05-04,"VA","STORM",0,1,5,"K",0,"",1996-05-01,0.005,0,0.005
"278710",1996-05-05,"VA","STORM",0,1,0,"",0,"",1996-05-01,0,0,0
"279014",1996-06-24,"VA","TORNADO",0,1,4,"M",0,"",1996-06-01,4,0,4
"279032",1996-06-24,"VA","STORM",0,1,10,"K",0,"",1996-06-01,0.01,0,0.01
"279117",1996-07-12,"VA","TORNADO",0,9,250,"K",0,"",1996-07-01,0.25,0,0.25
"279180",1996-08-07,"VA","WIND",1,1,5,"K",3,"K",1996-08-01,0.005,0.003,0.003
"279191",1996-08-15,"VA","STORM",0,1,0,"",0,"",1996-08-01,0,0,0
"279231",1996-08-26,"VA","STORM",0,2,0,"",0,"",1996-08-01,0,0,0
"279322",1996-09-08,"VA","FLOOD",1,1,5,"K",0,"",1996-09-01,0.005,0,0.005
"279349",1996-11-08,"VA","WIND",0,1,400,"K",0,"",1996-11-01,0.4,0,0.4
"279351",1996-11-08,"VA","WIND",0,1,250,"K",0,"",1996-11-01,0.25,0,0.25
"279402",1996-01-18,"WA","SNOW",1,4,0,"",0,"",1996-01-01,0,0,0
"279403",1996-01-20,"WA","SNOW",0,1,0,"",0,"",1996-01-01,0,0,0
"279426",1996-05-19,"WA","AVALANCHE",0,2,0,"",0,"",1996-05-01,0,0,0
"279453",1996-11-19,"WA","SNOW",1,22,0,"",0,"",1996-11-01,0,0,0
"279461",1996-11-30,"WA","STORM",0,1,0,"",0,"",1996-11-01,0,0,0
"279464",1996-12-04,"WA","SNOW",0,3,0,"",0,"",1996-12-01,0,0,0
"279478",1996-12-27,"WA","SNOW",0,1,0,"",0,"",1996-12-01,0,0,0
"279612",1996-04-23,"WV","WIND",0,1,250,"K",0,"",1996-04-01,0.25,0,0.25
"279868",1996-07-30,"WV","WIND",0,1,400,"K",0,"",1996-07-01,0.4,0,0.4
"280000",1996-01-31,"WI","COLD",0,10,0,"",0,"",1996-01-01,0,0,0
"280005",1996-02-01,"WI","COLD",4,18,0,"",0,"",1996-02-01,0,0,0
"280016",1996-02-26,"WI","STORM",0,1,0,"",0,"",1996-02-01,0,0,0
"280023",1996-03-20,"WI","WIND",0,1,33,"K",0,"",1996-03-01,0.033,0,0.033
"280039",1996-04-14,"WI","STORM",0,1,0,"",0,"",1996-04-01,0,0,0
"280104",1996-05-19,"WI","WIND",0,2,85,"K",0.2,"K",1996-05-01,0.085,2e-04,2e-04
"280109",1996-05-19,"WI","WIND",0,1,900,"K",0,"",1996-05-01,0.9,0,0.9
"280149",1996-06-01,"WI","STORM",0,8,0,"",0,"",1996-06-01,0,0,0
"280166",1996-06-06,"WI","STORM",0,2,0,"",0,"",1996-06-01,0,0,0
"280197",1996-06-17,"WI","FLOOD",0,1,400,"K",0,"",1996-06-01,0.4,0,0.4
"280233",1996-06-19,"WI","STORM",0,1,2,"K",0,"",1996-06-01,0.002,0,0.002
"280302",1996-07-15,"WI","STORM",0,1,0,"",0,"",1996-07-01,0,0,0
"280305",1996-07-18,"WI","FLOOD",0,1,6,"M",6,"M",1996-07-01,6,6,6
"280309",1996-07-18,"WI","STORM",0,1,0,"",0,"",1996-07-01,0,0,0
"280333",1996-07-18,"WI","TORNADO",0,12,39.5,"M",900,"K",1996-07-01,39.5,0.9,0.9
"280335",1996-07-18,"WI","TORNADO",1,1,450,"K",300,"K",1996-07-01,0.45,0.3,0.3
"280402",1996-08-07,"WI","WIND",1,4,80,"K",0,"",1996-08-01,0.08,0,0.08
"280484",1996-08-25,"WI","WIND",0,1,10,"K",0,"",1996-08-01,0.01,0,0.01
"280533",1996-10-06,"WI","STORM",0,1,10,"K",0,"",1996-10-01,0.01,0,0.01
"280643",1996-02-19,"WY","WIND",0,2,0,"",0,"",1996-02-01,0,0,0
"280851",1996-08-05,"WY","WIND",0,3,54,"K",0,"",1996-08-01,0.054,0,0.054
"280978",1996-07-07,"PR","HURRICANE",0,1,7.5,"M",0,"",1996-07-01,7.5,0,7.5
"281094",1997-01-04,"AL","WIND",0,1,15,"K",1,"K",1997-01-01,0.015,0.001,0.001
"281142",1997-01-24,"AL","WIND",0,1,15,"K",0,"",1997-01-01,0.015,0,0.015
"281183",1997-01-24,"AL","STORM",0,1,10,"K",0,"K",1997-01-01,0.01,0,0.01
"281186",1997-01-24,"AL","TORNADO",1,10,5,"M",5,"K",1997-01-01,5,0.005,0.005
"281248",1997-01-28,"AL","TORNADO",0,1,85,"K",2,"K",1997-01-01,0.085,0.002,0.002
"281286",1997-03-13,"AL","STORM",0,5,0,"",0,"",1997-03-01,0,0,0
"281339",1997-04-21,"AL","STORM",0,1,85,"K",0,"K",1997-04-01,0.085,0,0.085
"281356",1997-04-22,"AL","WIND",0,1,10,"K",0,"K",1997-04-01,0.01,0,0.01
"281357",1997-04-22,"AL","TORNADO",0,10,2.2,"M",10,"K",1997-04-01,2.2,0.01,0.01
"281359",1997-04-22,"AL","WIND",0,1,9,"K",0,"K",1997-04-01,0.009,0,0.009
"281389",1997-04-22,"AL","WIND",0,1,10,"K",0,"K",1997-04-01,0.01,0,0.01
"281428",1997-05-02,"AL","TORNADO",0,12,2.3,"M",50,"K",1997-05-01,2.3,0.05,0.05
"281430",1997-05-02,"AL","TORNADO",0,1,600,"K",0,"K",1997-05-01,0.6,0,0.6
"281530",1997-06-16,"AL","TORNADO",0,1,100,"K",5,"K",1997-06-01,0.1,0.005,0.005
"281558",1997-06-28,"AL","STORM",0,2,45,"K",0,"K",1997-06-01,0.045,0,0.045
"281573",1997-07-04,"AL","WIND",0,1,3,"K",0,"K",1997-07-01,0.003,0,0.003
"281576",1997-07-04,"AL","HEAT",0,1,0,"K",0,"K",1997-07-01,0,0,0
"281616",1997-07-23,"AL","STORM",0,3,2,"K",0,"K",1997-07-01,0.002,0,0.002
"281678",1997-10-25,"AL","TORNADO",0,2,250,"K",0,"",1997-10-01,0.25,0,0.25
"281685",1997-10-26,"AL","STORM",0,1,0,"K",0,"K",1997-10-01,0,0,0
"281686",1997-10-26,"AL","STORM",0,1,0,"K",0,"K",1997-10-01,0,0,0
"281730",1997-12-24,"AL","TORNADO",0,1,250,"K",0,"",1997-12-01,0.25,0,0.25
"281731",1997-12-24,"AL","TORNADO",0,5,500,"K",0,"",1997-12-01,0.5,0,0.5
"281732",1997-12-24,"AL","TORNADO",0,4,250,"K",0,"",1997-12-01,0.25,0,0.25
"282023",1997-07-10,"AZ","STORM",0,25,200,"K",0,"",1997-07-01,0.2,0,0.2
"282026",1997-07-17,"AZ","FLOOD",0,3,0,"",0,"",1997-07-01,0,0,0
"282071",1997-08-08,"AZ","WIND",0,3,4,"K",0,"K",1997-08-01,0.004,0,0.004
"282084",1997-08-09,"AZ","FLOOD",1,4,100,"K",0,"",1997-08-01,0.1,0,0.1
"282085",1997-08-09,"AZ","FLOOD",0,116,0,"",0,"",1997-08-01,0,0,0
"282092",1997-08-12,"AZ","FLOOD",11,1,0,"K",0,"K",1997-08-01,0,0,0
"282094",1997-08-13,"AZ","STORM",0,1,0,"",0,"",1997-08-01,0,0,0
"282111",1997-08-14,"AZ","WIND",0,1,0,"",0,"",1997-08-01,0,0,0
"282137",1997-08-26,"AZ","STORM",0,1,50,"K",0,"",1997-08-01,0.05,0,0.05
"282189",1997-09-11,"AZ","FLOOD",2,1,0,"",0,"",1997-09-01,0,0,0
"282190",1997-09-11,"AZ","STORM",0,2,0,"",0,"",1997-09-01,0,0,0
"282199",1997-09-13,"AZ","STORM",0,1,0,"",0,"",1997-09-01,0,0,0
"282204",1997-09-13,"AZ","STORM",0,1,0,"",0,"",1997-09-01,0,0,0
"282272",1997-02-20,"AR","TORNADO",1,3,250,"K",0,"",1997-02-01,0.25,0,0.25
"282273",1997-02-20,"AR","WIND",0,3,170,"K",0,"",1997-02-01,0.17,0,0.17
"282274",1997-02-20,"AR","WIND",0,3,12,"K",0,"",1997-02-01,0.012,0,0.012
"282285",1997-02-20,"AR","WIND",0,3,150,"K",0,"",1997-02-01,0.15,0,0.15
"282331",1997-03-01,"AR","TORNADO",0,2,2,"M",0,"",1997-03-01,2,0,2
"282334",1997-03-01,"AR","TORNADO",6,100,120,"M",0,"",1997-03-01,120,0,120
"282337",1997-03-01,"AR","TORNADO",0,5,50,"K",0,"",1997-03-01,0.05,0,0.05
"282338",1997-03-01,"AR","TORNADO",0,11,2,"M",0,"",1997-03-01,2,0,2
"282342",1997-03-01,"AR","TORNADO",0,14,20,"K",0,"",1997-03-01,0.02,0,0.02
"282343",1997-03-01,"AR","TORNADO",2,30,10,"M",0,"",1997-03-01,10,0,10
"282344",1997-03-01,"AR","TORNADO",10,40,25,"M",0,"",1997-03-01,25,0,25
"282346",1997-03-01,"AR","TORNADO",0,1,5,"M",0,"",1997-03-01,5,0,5
"282349",1997-03-01,"AR","TORNADO",0,1,500,"K",0,"",1997-03-01,0.5,0,0.5
"282350",1997-03-01,"AR","TORNADO",5,180,50,"M",0,"",1997-03-01,50,0,50
"282351",1997-03-01,"AR","TORNADO",1,30,25,"M",0,"",1997-03-01,25,0,25
"282356",1997-03-01,"AR","TORNADO",0,3,150,"K",0,"",1997-03-01,0.15,0,0.15
"282358",1997-03-01,"AR","TORNADO",0,2,25,"K",0,"",1997-03-01,0.025,0,0.025
"282360",1997-03-01,"AR","TORNADO",0,2,500,"K",1.12,"M",1997-03-01,0.5,1.12,1.12
"282361",1997-03-01,"AR","TORNADO",1,5,500,"K",0,"",1997-03-01,0.5,0,0.5
"282399",1997-04-04,"AR","WIND",0,1,0,"",0,"",1997-04-01,0,0,0
"282400",1997-04-04,"AR","WIND",0,1,0,"",0,"",1997-04-01,0,0,0
"282639",1997-06-28,"AR","STORM",1,12,0,"",0,"",1997-06-01,0,0,0
"282718",1997-07-15,"AR","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"282737",1997-07-23,"AR","STORM",1,2,0,"",0,"",1997-07-01,0,0,0
"282764",1997-08-13,"AR","STORM",1,1,0,"",0,"",1997-08-01,0,0,0
"282847",1997-01-01,"CA","FLOOD",0,2,330,"M",0,"",1997-01-01,330,0,330
"282882",1997-01-01,"CA","STORM",0,27,0,"",0,"",1997-01-01,0,0,0
"282922",1997-01-06,"CA","WIND",0,4,0,"",0,"",1997-01-01,0,0,0
"282925",1997-01-12,"CA","STORM",0,1,0,"",0,"",1997-01-01,0,0,0
"282944",1997-01-20,"CA","STORM",0,4,0,"",0,"",1997-01-01,0,0,0
"283021",1997-02-13,"CA","WIND",0,1,0,"",0,"",1997-02-01,0,0,0
"283049",1997-04-02,"CA","WIND",0,1,150,"K",0,"M",1997-04-01,0.15,0,0.15
"283050",1997-04-02,"CA","WIND",0,2,0,"",0,"",1997-04-01,0,0,0
"283072",1997-05-18,"CA","WIND",0,1,0,"",0,"",1997-05-01,0,0,0
"283077",1997-05-19,"CA","WIND",0,15,150,"K",0,"M",1997-05-01,0.15,0,0.15
"283103",1997-07-26,"CA","STORM",0,2,0,"",0,"",1997-07-01,0,0,0
"283119",1997-08-05,"CA","SURF",1,3,0,"",0,"",1997-08-01,0,0,0
"283128",1997-08-19,"CA","STORM",0,3,0,"",0,"",1997-08-01,0,0,0
"283130",1997-08-19,"CA","FIRE",0,1,400,"K",0,"",1997-08-01,0.4,0,0.4
"283156",1997-09-03,"CA","FLOOD",0,4,5,"M",0,"",1997-09-01,5,0,5
"283160",1997-09-04,"CA","FLOOD",0,2,3.45,"M",0,"",1997-09-01,3.45,0,3.45
"283166",1997-09-14,"CA","SURF",0,4,0,"",0,"",1997-09-01,0,0,0
"283186",1997-10-07,"CA","FLOOD",0,4,0,"",0,"",1997-10-01,0,0,0
"283194",1997-10-30,"CA","FOG",0,3,150,"K",0,"",1997-10-01,0.15,0,0.15
"283196",1997-11-10,"CA","STORM",0,1,0,"",0,"",1997-11-01,0,0,0
"283225",1997-11-26,"CA","WIND",0,1,0,"",0,"",1997-11-01,0,0,0
"283229",1997-11-29,"CA","FOG",0,20,0,"",0,"",1997-11-01,0,0,0
"283245",1997-12-06,"CA","WIND",0,2,0,"",0,"",1997-12-01,0,0,0
"283265",1997-12-10,"CA","FOG",0,2,0,"",0,"",1997-12-01,0,0,0
"283268",1997-12-11,"CA","FOG",5,26,1.5,"M",0,"",1997-12-01,1.5,0,1.5
"283272",1997-12-19,"CA","WIND",1,1,0,"",0,"",1997-12-01,0,0,0
"283301",1997-01-21,"CO","WIND",0,2,0,"",0,"",1997-01-01,0,0,0
"283371",1997-04-28,"CO","WIND",1,1,5,"K",0,"",1997-04-01,0.005,0,0.005
"283449",1997-06-05,"CO","STORM",0,1,0,"",0,"",1997-06-01,0,0,0
"283467",1997-06-06,"CO","STORM",0,1,0,"",0,"",1997-06-01,0,0,0
"283472",1997-06-07,"CO","STORM",0,1,0,"",0,"",1997-06-01,0,0,0
"283473",1997-06-07,"CO","STORM",1,1,0,"",0,"",1997-06-01,0,0,0
"283477",1997-06-08,"CO","STORM",0,2,0,"",0,"",1997-06-01,0,0,0
"283483",1997-06-10,"CO","STORM",0,1,0,"",0,"",1997-06-01,0,0,0
"283566",1997-06-19,"CO","STORM",0,1,0,"",0,"",1997-06-01,0,0,0
"283675",1997-07-08,"CO","WIND",1,2,0,"",0,"",1997-07-01,0,0,0
"283723",1997-07-15,"CT","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"283754",1997-04-23,"FL","TORNADO",0,1,150,"K",0,"",1997-04-01,0.15,0,0.15
"283776",1997-07-27,"CO","WIND",0,1,0,"",0,"",1997-07-01,0,0,0
"283790",1997-07-28,"CO","FLOOD",5,40,190,"M",0,"",1997-07-01,190,0,190
"283792",1997-07-29,"CO","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"283809",1997-07-30,"CO","STORM",1,1,0,"",0,"",1997-07-01,0,0,0
"283847",1997-08-11,"CO","STORM",0,1,1,"K",0,"",1997-08-01,0.001,0,0.001
"283918",1997-08-31,"CO","WIND",1,1,80,"K",0,"",1997-08-01,0.08,0,0.08
"283996",1997-10-11,"CO","TORNADO",0,6,200,"K",0,"",1997-10-01,0.2,0,0.2
"284022",1997-10-24,"CO","STORM",5,2,1.2,"M",0,"",1997-10-01,1.2,0,1.2
"284069",1997-03-06,"CT","WIND",0,1,0,"",0,"",1997-03-01,0,0,0
"284139",1997-08-09,"CT","STORM",0,1,0,"",0,"",1997-08-01,0,0,0
"284148",1997-09-20,"CT","WIND",0,3,0,"",0,"",1997-09-01,0,0,0
"284226",1997-08-16,"DE","HEAT",0,3,0,"",0,"",1997-08-01,0,0,0
"284248",1997-07-13,"DC","HEAT",2,150,0,"",0,"",1997-07-01,0,0,0
"284252",1997-08-16,"DC","HEAT",1,25,0,"",0,"",1997-08-01,0,0,0
"284284",1997-01-15,"FL","TORNADO",0,3,30,"K",0,"",1997-01-01,0.03,0,0.03
"284286",1997-01-15,"FL","TORNADO",0,1,50,"K",0.5,"K",1997-01-01,0.05,5e-04,5e-04
"284344",1997-03-29,"FL","WIND",0,26,100,"K",0,"",1997-03-01,0.1,0,0.1
"284511",1997-04-28,"FL","TORNADO",0,1,500,"K",0,"",1997-04-01,0.5,0,0.5
"284543",1997-05-03,"FL","TORNADO",0,2,25,"K",0,"",1997-05-01,0.025,0,0.025
"284545",1997-05-12,"FL","TORNADO",0,12,525,"K",0,"",1997-05-01,0.525,0,0.525
"284550",1997-05-15,"FL","STORM",0,1,0,"",0,"",1997-05-01,0,0,0
"284593",1997-05-26,"FL","STORM",0,1,0,"",0,"",1997-05-01,0,0,0
"284631",1997-07-04,"FL","WIND",0,1,60,"K",0,"",1997-07-01,0.06,0,0.06
"284646",1997-10-24,"FL","TORNADO",0,2,35,"K",0,"",1997-10-01,0.035,0,0.035
"284657",1997-10-26,"FL","TORNADO",0,1,50,"K",0,"",1997-10-01,0.05,0,0.05
"284667",1997-10-27,"FL","TORNADO",0,4,4.5,"M",0,"",1997-10-01,4.5,0,4.5
"284725",1997-06-05,"FL","SURF",0,1,0,"",0,"",1997-06-01,0,0,0
"284738",1997-06-12,"FL","STORM",0,1,0,"",0,"",1997-06-01,0,0,0
"284755",1997-06-16,"FL","TORNADO",0,1,1,"M",0,"",1997-06-01,1,0,1
"284796",1997-06-22,"FL","STORM",0,1,0,"",0,"",1997-06-01,0,0,0
"284804",1997-06-23,"FL","STORM",0,1,2,"K",0,"",1997-06-01,0.002,0,0.002
"284807",1997-06-24,"FL","STORM",0,1,0,"",0,"",1997-06-01,0,0,0
"284825",1997-06-25,"FL","STORM",0,1,10,"K",0,"",1997-06-01,0.01,0,0.01
"284852",1997-06-28,"FL","STORM",0,1,0,"",0,"",1997-06-01,0,0,0
"284853",1997-06-28,"FL","STORM",0,1,0,"",0,"",1997-06-01,0,0,0
"284855",1997-06-28,"FL","WIND",0,9,3,"K",0,"",1997-06-01,0.003,0,0.003
"284857",1997-06-29,"FL","STORM",1,2,0,"",0,"",1997-06-01,0,0,0
"284875",1997-07-04,"FL","WIND",0,9,5,"K",0,"",1997-07-01,0.005,0,0.005
"284883",1997-07-05,"FL","WIND",1,1,10,"K",0,"",1997-07-01,0.01,0,0.01
"284898",1997-07-05,"FL","STORM",0,2,0,"",0,"",1997-07-01,0,0,0
"284934",1997-07-09,"FL","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"284948",1997-07-10,"FL","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"284949",1997-07-10,"FL","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"284950",1997-07-10,"FL","STORM",0,3,0,"",0,"",1997-07-01,0,0,0
"284975",1997-07-11,"FL","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"284979",1997-07-12,"FL","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"284982",1997-07-12,"FL","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"284983",1997-07-12,"FL","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"284988",1997-07-12,"FL","STORM",1,1,0,"",0,"",1997-07-01,0,0,0
"284996",1997-07-15,"FL","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"285004",1997-07-15,"FL","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"285030",1997-07-18,"FL","WIND",0,2,10,"K",0,"",1997-07-01,0.01,0,0.01
"285045",1997-07-20,"FL","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"285048",1997-07-22,"FL","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"285053",1997-07-24,"FL","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"285058",1997-07-24,"FL","STORM",0,1,0,"",0,"",1997-07-01,0,0,0
"285082",1997-08-01,"FL","STORM",0,1,0,"",0,"",1997-08-01,0,0,0
"285098",1997-08-11,"FL","STORM",0,1,0,"",0,"",1997-08-01,0,0,0
"285100",1997-08-11,"FL","STORM",0,3,0.5,"K",0,"",1997-08-01,5e-04,0,5e-04
"285101",1997-08-11,"FL","STORM",0,1,0,"",0,"",1997-08-01,0,0,0
"285106",1997-08-13,"FL","STORM",0,1,0,"",0,"",1997-08-01,0,0,0
"285108",1997-08-13,"FL","STORM",0,1,0,"",0,"",1997-08-01,0,0,0
"285114",1997-08-15,"FL","STORM",0,1,0,"",0,"",1997-08-01,0,0,0
"285120",1997-08-16,"FL","STORM",0,1,0,"",0,"",1997-08-01,0,0,0
"285128",1997-08-16,"FL","STORM",0,1,0,"",0,"",1997-08-01,0,0,0
"285131",1997-08-18,"FL","SURF",0,1,0,"",0,"",1997-08-01,0,0,0
"285141",1997-08-20,"FL","STORM",0,1,0,"",0,"",1997-08-01,0,0,0
"285156",1997-08-23,"FL","STORM",0,1,0,"",0,"",1997-08-01,0,0,0
"285187",1997-09-02,"FL","STORM",0,2,0,"",0,"",1997-09-01,0,0,0
"285188",1997-09-02,"FL","STORM",1,2,0,"",0,"",1997-09-01,0,0,0
"285203",1997-09-11,"FL","STORM",0,1,0,"",0,"",1997-09-01,0,0,0
"285222",1997-09-17,"FL","STORM",0,1,0,"",0,"",1997-09-01,0,0,0
"285231",1997-09-26,"FL","FLOOD",1,1,5.3,"M",0.5,"K",1997-09-01,5.3,5e-04,5e-04
"285240",1997-09-26,"FL","STORM",0,3,10,"K",0,"",1997-09-01,0.01,0,0.01
"285241",1997-09-26,"FL","STORM",0,2,0,"",0,"",1997-09-01,0,0,0
"285269",1997-10-24,"FL","TORNADO",0,1,350,"K",0,"",1997-10-01,0.35,0,0.35
"285290",1997-10-31,"FL","STORM",0,1,0,"",0,"",1997-10-01,0,0,0
"285305",1997-10-31,"FL","STORM",0,1,0,"",0,"",1997-10-01,0,0,0
"285319",1997-11-02,"FL","TORNADO",0,32,14,"M",0,"",1997-11-01,14,0,14
"285350",1997-11-21,"FL","WIND",0,2,25,"K",0,"",1997-11-01,0.025,0,0.025
"285381",1997-12-15,"FL","STORM",0,1,175,"K",0,"",1997-12-01,0.175,0,0.175
"285386",1997-12-27,"FL","TORNADO",0,18,6,"M",0,"",1997-12-01,6,0,6
"285407",1997-01-05,"GA","TORNADO",0,4,25,"K",0,"",1997-01-01,0.025,0,0.025
"285437",1997-02-21,"GA","WIND",0,1,1,"K",0,"",1997-02-01,0.001,0,0.001
"285438",1997-02-21,"GA","WIND",0,4,600,"K",0,"",1997-02-01,0.6,0,0.6
"285473",1997-03-05,"GA","WIND",0,1,5,"K",0,"K",1997-03-01,0.005,0,0.005
"285486",1997-03-13,"GA","TORNADO",0,1,750,"K",25,"K",1997-03-01,0.75,0.025,0.025
"285504",1997-03-29,"GA","WIND",0,1,30,"K",0,"",1997-03-01,0.03,0,0.03
"285584",1997-04-22,"GA","TORNADO",0,3,100,"K",350,"K",1997-04-01,0.1,0.35,0.35
"285588",1997-04-22,"GA","TORNADO",0,3,100,"K",350,"K",1997-04-01,0.1,0.35,0.35
"285645",1997-04-22,"GA","WIND",0,2,15,"K",0,"K",1997-04-01,0.015,0,0.015
"285663",1997-04-22,"GA","WIND",0,3,25,"K",0,"",1997-04-01,0.025,0,0.025
"285721",1997-05-02,"GA","TORNADO",1,3,100,"K",0,"",1997-05-01,0.1,0,0.1
"285821",1997-05-18,"IL","WIND",0,1,0,"",0,"",1997-05-01,0,0,0
"285885",1997-05-27,"GA","WIND",0,2,15,"K",0,"",1997-05-01,0.015,0,0.015
"286028",1997-07-04,"GA","WIND",0,1,40,"K",0,"",1997-07-01,0.04,0,0.04
"286062",1997-07-08,"GA","WIND",0,3,40,"K",0,"",1997-07-01,0.04,0,0.04
"286084",1997-07-16,"GA","STORM",0,1,8,"K",0,"",1997-07-01,0.008,0,0.008
"286227",1997-09-10,"GA","STORM",1,1,0,"",0,"",1997-09-01,0,0,0
"286310",1997-10-26,"GA","TORNADO",0,1,200,"K",0,"",1997-10-01,0.2,0,0.2
"286495",1997-08-15,"HI","STORM",0,1,0,"",0,"",1997-08-01,0,0,0
"286529",1997-11-18,"HI","STORM",0,1,0,"",0,"",1997-11-01,0,0,0
"286543",1997-12-21,"HI","SURF",1,2,0,"",0,"",1997-12-01,0,0,0
"286557",1997-03-30,"ID","WIND",0,1,20,"K",0,"",1997-03-01,0.02,0,0.02
"286562",1997-04-20,"ID","STORM",0,8,0,"",0,"",1997-04-01,0,0,0
"286833",1997-01-08,"IL","SNOW",0,6,0,"",0,"",1997-01-01,0,0,0
"286836",1997-01-10,"IL","WIND",0,1,0,"",0,"",1997-01-01,0,0,0
"286842",1997-01-15,"IL","STORM",1,7,0,"",0,"",1997-01-01,0,0,0
"286851",1997-01-26,"IL","STORM",0,9,0,"",0,"",1997-01-01,0,0,0
"286888",1997-03-01,"IL","FLOOD",0,2,50,"K",0,"",1997-03-01,0.05,0,0.05
"286970",1997-04-05,"IL","WIND",0,1,0,"",0,"",1997-04-01,0,0,0
"286977",1997-04-06,"IL","WIND",0,1,0,"",0,"",1997-04-01,0,0,0
"286990",1997-04-10,"IL","SNOW",0,9,0,"",0,"",1997-04-01,0,0,0
"287023",1997-04-30,"IL","TORNADO",0,2,450,"K",0,"",1997-04-01,0.45,0,0.45
"287025",1997-04-30,"IL","WIND",0,1,38,"K",0,"",1997-04-01,0.038,0,0.038
"287030",1997-04-30,"IL","TORNADO",0,1,115,"K",0,"",1997-04-01,0.115,0,0.115
"287141",1997-06-21,"IL","WIND",0,1,0,"",0,"",1997-06-01,0,0,0
"287188",1997-07-14,"IL","STORM",0,1,3.5,"K",0,"",1997-07-01,0.0035,0,0.0035
"287238",1997-07-18,"IL","TORNADO",0,2,0,"",0,"",1997-07-01,0,0,0
"287273",1997-07-19,"IL","WIND",0,1,0,"",0,"",1997-07-01,0,0,0
"287289",1997-06-20,"IA","WIND",0,2,100,"K",10,"K",1997-06-01,0.1,0.01,0.01
"287352",1997-07-25,"IL","HEAT",0,12,0,"",0,"",1997-07-01,0,0,0
"287441",1997-09-19,"IL","STORM",0,1,0,"",0,"",1997-09-01,0,0,0
"287442",1997-09-19,"IL","STORM",0,1,0,"",0,"",1997-09-01,0,0,0
"287444",1997-09-29,"IL","WIND",0,1,15,"K",0,"",1997-09-01,0.015,0,0.015
"287448",1997-11-13,"IL","STORM",0,1,0,"",0,"",1997-11-01,0,0,0
"287551",1997-03-28,"IN","WIND",0,1,100,"K",0,"",1997-03-01,0.1,0,0.1
"287579",1997-04-30,"IN","WIND",0,2,0,"",0,"",1997-04-01,0,0,0
"287640",1997-05-18,"IN","WIND",0,1,0,"",0,"",1997-05-01,0,0,0
"287641",1997-05-18,"IN","TORNADO",0,1,1.5,"M",0,"",1997-05-01,1.5,0,1.5
"287642",1997-05-18,"IN","TORNADO",0,1,1.5,"M",0,"",1997-05-01,1.5,0,1.5
"287827",1997-01-09,"IA","STORM",0,3,80,"K",0,"",1997-01-01,0.08,0,0.08
